mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10.433687686920166,0.300646825701841,0.7845720450083414,0.6162523591318694,10,sqrt,1,2,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.2453509298140372,0.25352535253525355,0.24932493249324933,0.24940040494751337,0.0033376207868079733,89
10.649938106536865,0.08787156383632,1.0181509653727214,1.1088281403452764,10,sqrt,1,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.2435512897420516,0.25472547254725475,0.24902490249024903,0.24910055492651847,0.004562154667066838,90
10.25492811203003,0.4537347038350796,0.794816811879476,0.5785888046259055,10,sqrt,1,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.244751049790042,0.25472547254725475,0.25052505250525053,0.25000052494751573,0.004088897504545554,88
10.374768416086832,0.16843885097697867,0.4559152126312256,0.20350326174739036,10,sqrt,5,2,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.243251349730054,0.2556255625562556,0.2532253225322532,0.25070074493952094,0.005357885452510013,85
10.482719500859579,0.1430802652289044,1.1092148621877034,1.2812867946576674,10,sqrt,5,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.243251349730054,0.2556255625562556,0.2532253225322532,0.25070074493952094,0.005357885452510013,85
10.452348391215006,0.06030845507002234,0.9262409210205078,0.8363960542940827,10,sqrt,5,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.243251349730054,0.2556255625562556,0.2532253225322532,0.25070074493952094,0.005357885452510013,85
10.38931918144226,0.03190870224431988,0.2703870932261149,0.04310480538262117,10,sqrt,10,2,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.2504499100179964,0.2595259525952595,0.25052505250525053,0.25350030503950216,0.004260886679866939,82
10.561281760533651,0.12362325716188297,0.8539537588755289,0.8223510549231432,10,sqrt,10,5,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.2504499100179964,0.2595259525952595,0.25052505250525053,0.25350030503950216,0.004260886679866939,82
10.427087624867758,0.04339157886634085,0.8594270547231039,0.5297731864071356,10,sqrt,10,10,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.2504499100179964,0.2595259525952595,0.25052505250525053,0.25350030503950216,0.004260886679866939,82
6.75543491045634,0.5754591713160014,2.9187795321146646,0.4011984864602959,10,log2,1,2,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.20665866826634674,0.2148214821482148,0.20942094209420942,0.21030036416959033,0.0033899773851266283,135
7.5062375863393145,1.4014318719381567,2.287013530731201,1.2865167163069873,10,log2,1,5,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.20875824835032994,0.21662166216621662,0.21092109210921092,0.21210033420858584,0.0033167532474467623,127
7.728580554326375,1.2917824350693339,1.0896129608154297,1.1662067935183782,10,log2,1,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.20815836832633472,0.2157215721572157,0.21002100210021002,0.21130031419458684,0.003217451644078721,131
6.832499583562215,0.5158666758462727,3.015127182006836,0.7016625070802269,10,log2,5,2,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.20725854829034193,0.21392139213921393,0.21092109210921092,0.21070034417958894,0.0027245696020885167,132
7.459015687306722,0.880027763665103,2.4371229807535806,0.9643581342758611,10,log2,5,5,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.20725854829034193,0.21392139213921393,0.21092109210921092,0.21070034417958894,0.0027245696020885167,132
7.314660628636678,0.8411057945223012,2.5686179796854653,0.9303946026229717,10,log2,5,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.20725854829034193,0.21392139213921393,0.21092109210921092,0.21070034417958894,0.0027245696020885167,132
7.463326613108317,0.9705522146292018,1.7923390070597331,1.0417042364889524,10,log2,10,2,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.20845830833833234,0.21872187218721872,0.2073207320732073,0.21150030419958613,0.005127494715729044,128
2.706077973047892,0.4443240445319543,1.9788851737976074,0.655403039757483,10,log2,10,5,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.20845830833833234,0.21872187218721872,0.2073207320732073,0.21150030419958613,0.005127494715729044,128
2.942216714223226,0.46438365402077314,2.643812974294027,1.1919825014091356,10,log2,10,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.20845830833833234,0.21872187218721872,0.2073207320732073,0.21150030419958613,0.005127494715729044,128
159.82281963030496,0.2555824942401231,2.816772699356079,0.3262653438418547,10,0.5,1,2,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.382123575284943,0.38253825382538253,0.3621362136213621,0.37559934757722924,0.009521378454411304,41
